source,frame_idx,flip_time,ifi,event_marker
sub-002\trial_summary\pair_082\frame_log.csv,101,1547.431465,0.08363699999995333,
sub-002\trial_summary\pair_082\frame_log.csv,135,1548.098163,0.11695400000007794,
sub-002\trial_summary\pair_082\frame_log.csv,165,1548.664828,0.0833869999999024,
sub-002\trial_summary\pair_085\frame_log.csv,204,1151.150932,0.18367899999998372,
sub-002\trial_summary\pair_085\frame_log.csv,338,1153.467134,0.10001199999987875,
sub-002\trial_summary\pair_085\frame_log.csv,379,1154.234804,0.10091299999999137,
sub-002\trial_summary\pair_085\frame_log.csv,425,1155.067029,0.08285300000011375,
sub-002\trial_summary\pair_086\frame_log.csv,73,570.881973,0.027343999999970947,
sub-002\trial_summary\pair_086\frame_log.csv,82,581.904414,0.1499509999999873,
sub-002\trial_summary\pair_086\frame_log.csv,134,582.837559,0.08318600000006882,
sub-002\trial_summary\pair_086\frame_log.csv,187,583.837803,0.13332900000000336,
sub-002\trial_summary\pair_086\frame_log.csv,226,584.571106,0.10000800000000254,
sub-002\trial_summary\pair_087\frame_log.csv,134,614.02091,0.15005599999994956,
sub-002\trial_summary\pair_087\frame_log.csv,176,614.804211,0.0999180000000024,
sub-002\trial_summary\pair_087\frame_log.csv,222,615.654201,0.09992099999999482,
sub-002\trial_summary\pair_087\frame_log.csv,265,616.437431,0.0832189999999855,
sub-002\trial_summary\pair_088\frame_log.csv,173,1449.265364,0.13327300000014475,
sub-002\trial_summary\pair_088\frame_log.csv,220,1450.131851,0.09995500000013635,
sub-002\trial_summary\pair_088\frame_log.csv,276,1451.131867,0.08338400000002366,
sub-002\trial_summary\pair_088\frame_log.csv,316,1451.865099,0.08331600000019534,
sub-002\trial_summary\pair_089\frame_log.csv,58,2360.276018,0.10014700000010635,
sub-002\trial_summary\pair_089\frame_log.csv,103,2361.092112,0.08323499999960404,
sub-002\trial_summary\pair_089\frame_log.csv,150,2361.942095,0.0829249999997046,
sub-002\trial_summary\pair_089\frame_log.csv,187,2362.625824,0.08365600000024642,
sub-002\trial_summary\pair_091\frame_log.csv,77,2084.677385,0.06632499999977881,
sub-002\trial_summary\pair_091\frame_log.csv,124,2085.527371,0.08323900000004869,
sub-002\trial_summary\pair_091\frame_log.csv,160,2086.194102,0.08334699999977602,
sub-002\trial_summary\pair_091\frame_log.csv,189,2086.727706,0.06700799999998708,
