source,frame_idx,flip_time,ifi,event_marker
sub-003\trial_summary\pair_052\frame_log.csv,66,663.004887,0.0609230000000025,
sub-003\trial_summary\pair_052\frame_log.csv,104,663.655589,0.04496999999992113,
sub-003\trial_summary\pair_052\frame_log.csv,135,664.218154,0.07425200000000132,
sub-003\trial_summary\pair_053\frame_log.csv,50,1489.712026,0.06875900000000001,
sub-003\trial_summary\pair_053\frame_log.csv,74,1490.163286,0.07008700000005774,
sub-003\trial_summary\pair_053\frame_log.csv,113,1490.853486,0.06032499999992069,
sub-003\trial_summary\pair_053\frame_log.csv,136,1491.265124,0.05533700000000863,
sub-003\trial_summary\pair_054\frame_log.csv,46,1358.17573,0.06591099999991457,
sub-003\trial_summary\pair_054\frame_log.csv,73,1358.688245,0.07844000000000051,
sub-003\trial_summary\pair_054\frame_log.csv,122,1359.527888,0.05138800000008814,
sub-003\trial_summary\pair_054\frame_log.csv,148,1360.015357,0.07214900000008129,
sub-003\trial_summary\pair_055\frame_log.csv,37,854.234838,0.07475099999999202,
sub-003\trial_summary\pair_055\frame_log.csv,67,854.779153,0.06895199999996748,
sub-003\trial_summary\pair_055\frame_log.csv,109,855.535285,0.07526400000006106,
sub-003\trial_summary\pair_055\frame_log.csv,160,856.43645,0.07644700000003013,
sub-003\trial_summary\pair_056\frame_log.csv,54,109.11355,0.08653000000001043,
sub-003\trial_summary\pair_056\frame_log.csv,81,109.639244,0.09558499999999981,
sub-003\trial_summary\pair_056\frame_log.csv,111,110.213794,0.10345299999998758,
sub-003\trial_summary\pair_056\frame_log.csv,141,110.793233,0.09956400000000087,
sub-003\trial_summary\pair_057\frame_log.csv,60,263.935643,0.07536500000003343,
sub-003\trial_summary\pair_057\frame_log.csv,96,264.565535,0.0553560000000175,
sub-003\trial_summary\pair_057\frame_log.csv,136,265.284819,0.07459700000003977,
sub-003\trial_summary\pair_057\frame_log.csv,171,265.952662,0.10909699999996292,
sub-003\trial_summary\pair_058\frame_log.csv,51,248.626682,0.0827899999999886,
sub-003\trial_summary\pair_058\frame_log.csv,83,249.19767,0.05404699999999707,
sub-003\trial_summary\pair_058\frame_log.csv,111,249.715073,0.07151299999998173,
sub-003\trial_summary\pair_058\frame_log.csv,137,250.204241,0.07731799999999112,
sub-003\trial_summary\pair_059\frame_log.csv,35,840.227309,0.06732699999997749,
sub-003\trial_summary\pair_059\frame_log.csv,65,840.790424,0.08040900000003148,
sub-003\trial_summary\pair_059\frame_log.csv,97,841.337863,0.044531000000006316,
sub-003\trial_summary\pair_059\frame_log.csv,129,841.92344,0.08008400000005622,
sub-003\trial_summary\pair_060\frame_log.csv,50,1399.698459,0.07138599999984763,
sub-003\trial_summary\pair_060\frame_log.csv,82,1400.290442,0.07993899999996756,
sub-003\trial_summary\pair_060\frame_log.csv,118,1400.950968,0.09084500000017215,
sub-003\trial_summary\pair_060\frame_log.csv,153,1401.587757,0.07680600000003324,
sub-003\trial_summary\pair_061\frame_log.csv,39,1087.472614,0.07937100000003738,
sub-003\trial_summary\pair_061\frame_log.csv,65,1087.92288,0.04629300000010517,
sub-003\trial_summary\pair_061\frame_log.csv,99,1088.516052,0.056102999999893655,
sub-003\trial_summary\pair_061\frame_log.csv,129,1089.078617,0.0852669999999307,
sub-003\trial_summary\pair_062\frame_log.csv,77,936.241238,0.08123000000000502,
sub-003\trial_summary\pair_062\frame_log.csv,110,936.814179,0.05413599999997132,
sub-003\trial_summary\pair_062\frame_log.csv,143,937.403546,0.06022500000005948,
sub-003\trial_summary\pair_062\frame_log.csv,176,937.990262,0.06362400000000434,
sub-003\trial_summary\pair_063\frame_log.csv,43,809.001869,0.058356000000003405,
sub-003\trial_summary\pair_063\frame_log.csv,71,809.530458,0.08710499999995136,
sub-003\trial_summary\pair_063\frame_log.csv,100,810.047658,0.053629000000000815,
sub-003\trial_summary\pair_063\frame_log.csv,128,810.574459,0.08091999999999189,
sub-003\trial_summary\pair_064\frame_log.csv,39,1456.988031,0.0782090000000153,
sub-003\trial_summary\pair_064\frame_log.csv,64,1457.435819,0.05943700000011631,
sub-003\trial_summary\pair_064\frame_log.csv,95,1457.98793,0.06148699999994278,
sub-003\trial_summary\pair_064\frame_log.csv,119,1458.438464,0.07866899999999077,
sub-003\trial_summary\pair_065\frame_log.csv,42,1169.583034,0.07311899999990601,
sub-003\trial_summary\pair_065\frame_log.csv,70,1170.055526,0.02891900000008718,
sub-003\trial_summary\pair_065\frame_log.csv,99,1170.566444,0.05649900000003072,
sub-003\trial_summary\pair_065\frame_log.csv,128,1171.091972,0.06532100000003993,
sub-003\trial_summary\pair_066\frame_log.csv,48,870.098888,0.07215799999994488,
sub-003\trial_summary\pair_066\frame_log.csv,77,870.628979,0.06889899999998761,
sub-003\trial_summary\pair_066\frame_log.csv,108,871.165353,0.038515999999958694,
sub-003\trial_summary\pair_066\frame_log.csv,141,871.773989,0.08068500000001677,
sub-003\trial_summary\pair_067\frame_log.csv,45,127.573557,0.06318599999998753,
sub-003\trial_summary\pair_067\frame_log.csv,74,128.088294,0.06134699999998361,
sub-003\trial_summary\pair_067\frame_log.csv,108,128.709876,0.08285900000001334,
sub-003\trial_summary\pair_067\frame_log.csv,132,129.168296,0.07466099999999187,
sub-003\trial_summary\pair_068\frame_log.csv,41,1055.139974,0.11336499999993066,
sub-003\trial_summary\pair_068\frame_log.csv,68,1055.627167,0.06726700000012897,
sub-003\trial_summary\pair_068\frame_log.csv,101,1056.213509,0.05354199999987941,
sub-003\trial_summary\pair_068\frame_log.csv,138,1056.911202,0.1012470000000576,
sub-003\trial_summary\pair_069\frame_log.csv,44,295.119392,0.07579700000002276,
